"no";"tipo";"de_para";"resumo";"data"
"375";"telegrama";"Embaixada em  WASHINGTON";"EUA.Política  externa. Visita  do  pré-Candidato  do  PT à
Presidência  da  República.  Pedidos    de    audiência. Autorização.";2002-02-20
"390";"telegrama";"Embaixada em  WASHINGTON";"Colômbia.   Rompimento   do  processo  de paz. Posição dos  EUA.";2002-02-21
"384";"telegrama";"Embaixada em  WASHINGTON";"EUA.    Política   externa.  Pentágono.  Criação do Office  of Public
Influence.";2002-02-21
"412";"telegrama";"Embaixada em  WASHINGTON";"Ciência e       tecnologia.  Brasil/EUA. Possível visita a  Washington
do  Ministro  da  Ciência e Tecnologia.";2002-02-22
"416";"telegrama";"Embaixada em  WASHINGTON";"EUA-Colômbia.     Rompimento  do processo  de paz. Conversa
com  assessor  da Comissão de  Relações Exteriores da Câmara  dos Deputados.";2002-02-22
"179";"telegrama";"Embaixada em  PEQUIM";"China-Estados Unidos. Visita  do Presidente George Bush.";2002-02-27
"387";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.      Propriedade  Intelectual.    Special 301.  Combate à Pirataria. Encontro  no USTR.";2002-02-27
"455";"telegrama";"Embaixada em  WASHINGTON";"EUA.  União Européia. Segundo  protocolo       adicional à Convenção    sobre   crimes  cibernéticos.  Proteção    à
privacidade.";2002-02-27
"439";"telegrama";"Embaixada em  WASHINGTON";"EUA-Cuba.      Não-relações.  Atitude do governo Bush.";2002-02-27
"461";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA. VISOF. Agentes do  Serviço  Secreto.  Ida  ao  Brasil do
ex-Presidente Bush.";2002-02-28
"457";"telegrama";"Embaixada em  WASHINGTON";"EUA.  Movimentaçào  de  pré-  candidatos     Democratas à
disputa  da  presidência  em  2002.";2002-02-28
"488";"telegrama";"Embaixada em  WASHINGTON";"Colômbia. Envolvimento norte-  americano.  Conversas  com assessores legislativos.";2002-03-04
"489";"telegrama";"Embaixada em  WASHINGTON";"EUA.    Política   externa.  Defesa.     Encontro     no  Pentágono. Menção    de  iniciativa  miliatar contra o  Iraque.";2002-03-04
"491";"telegrama";"Embaixada em  WASHINGTON";"EUA.   Política   externa e  interna. Operação `Continuity  of
Government`.";2002-03-04
"195";"telegrama";"Embaixada em  PEQUIM";"Assuntos Consulares. Senhora  Roseli Maia. Contato feito por escritório de advogacia de  Hong Kong com a Embaixada em
Pequim.";2002-03-05
"497";"telegrama";"Embaixada em  WASHINGTON";"Comércio    Brasil -   EUA.  Produstos      Siderúrgicos. Salvaguardas.   Projeto  de  Comunicado.";2002-03-05
"498";"telegrama";"Embaixada em  WASHINGTON";"Comércio    Brasil -   EUA.  Produstos      Siderúrgicos. Salvaguardas.   Projeto  de  Comunicado.";2002-03-05
"496";"telegrama";"Embaixada em  WASHINGTON";"Comércio.   Brasil -   EUA.  Produtos      Siderúrgicos. Salvaguardas.";2002-03-05
"509";"telegrama";"Embaixada em  WASHINGTON";"Drogas.  Política  antidrogas  dos EUA. Relatórios anuais do
Departamento   de   Estado.  \"Certificação\" e  estratégia internacional.";2002-03-05
"499";"telegrama";"Embaixada em  WASHINGTON";"Política chinesa em relação  a Taiwan.Propostas novas.";2002-03-05
"511";"telegrama";"Embaixada em  WASHINGTON";"EUA.    Política   externa.  Relações       hemisféricas.  Ausência de estratégia.";2002-03-06
"518";"telegrama";"Embaixada em  WASHINGTON";"EUA. Energia. Projetos de lei  no    Senado.   Negociações
informais.";2002-03-06
"151";"despacho telegráfico";"Embaixada em  PEQUIM";"Meio Ambiente. Mudança do  Clima. Protocolo de Quioto.
Iniciativa norte-americana.  Posição do Brasil.";2002-03-07
"208";"telegrama";"Embaixada em  PEQUIM";"China. Congresso Nacional do  Povo. Abertura dos trabalhos. Premier Zhu Rongji. Relatório  anual de atividades do  Governo.
Apresentaçao.";2002-03-07
"525";"telegrama";"Embaixada em  WASHINGTON";"Brasil-EUA.        Política  comercial.  Visita  do  USTR  Zoellick     ao Brasil.  Subsídios.";2002-03-07
